VehListdays,VehMileage,Dealer_Listing_Price,VehYear,ListingID,VehEngine,SellerListSrc,SellerState,VehFuel,VehColorExt,VehColorInt,VehTransmission,VehPriceLabel,VehDriveTrain,Vehicle_Trim,VehMake,VehModel,RatingCategory,SellerCategory,SellerIsPriv,SourceCategory,VehCertified
251.144294,35353.0,22000.0,2015,4196866,V6,Inventory Command Center,VA,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
4.106574074,28948.0,33693.0,2017,4197559,3.6L V6,Inventory Command Center,IA,Gasoline,White,black,8-Speed Automatic,Great Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
31.97362269,21637.0,31375.0,2016,4198782,unknown,Jeep Certified Program,MD,Gasoline,Other,unknown,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
31.59511574,22132.0,39995.0,2018,4199245,3.6L V6,Inventory Command Center,SD,Gasoline,Black,black,Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
18.38674769,29932.0,28798.0,2017,4199413,3.6L V6,Inventory Command Center,FL,Gasoline,Blue,beige,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
6.427824074,20981.0,38581.0,2018,4203443,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MN,Gasoline,Gray,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
79.48540509,24044.0,31998.0,2017,4205592,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WV,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
12.49621528,3254.0,32888.0,2018,4205714,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
31.5028588,30409.0,32794.0,2017,4205871,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,Medium-Frequency Sources,True
18.1080787,34328.0,26491.0,2015,4208445,3.6L V6,Jeep Certified Program,MD,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
313.9184491,24216.0,47175.0,2017,4209672,unknown,Cadillac Certified Program,NE,Gasoline,Black,brown,unknown,Fair Price,unknown,unknown,Cadillac,XT5,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
152.7515509,27250.0,28997.0,2017,4210987,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
45.73700231,48649.0,34750.0,2017,4214133,unknown,Cadillac Certified Program,NJ,Gasoline,Silver,unknown,unknown,Great Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
406.9679745,20194.0,32650.0,2015,4214559,unknown,Jeep Certified Program,MI,Gasoline,Gray,black,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6.986666667,49923.0,24100.0,2015,4215642,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
6.809166667,28924.0,49000.0,2016,4215788,6.4L V8,Jeep Certified Program,NC,Gasoline,White,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
5.930092593,32807.0,34030.0,2017,4216804,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MI,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,True
32.79311343,25484.0,29230.0,2017,4220633,3.6L V6,HomeNet Automotive,IL,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
46.91206019,8001.0,38999.0,2018,4222687,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
35.60101852,22610.0,35411.0,2017,4224163,3.6L V6,HomeNet Automotive,PA,Gasoline,Other,beige,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,True
1.9984375,49923.0,24100.0,2015,4225764,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NC,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
20.43707176,48880.0,26730.0,2015,4227889,3.6L V6,HomeNet Automotive,IL,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,High Volume Sellers,False,High-Frequency Sources,False
17.97614583,29484.0,23500.0,2017,4229676,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
67.91388889,20099.0,37999.0,2017,4231292,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CO,Gasoline,Silver,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,True
29.91260417,17633.0,30570.0,2017,4232020,3.6L V6,HomeNet Automotive,NC,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
12.67454861,21792.0,34240.0,2018,4234315,3.6L V6,HomeNet Automotive,AL,Gasoline,Blue,other,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
32.67678241,25890.0,22750.0,2015,4234671,3.6L V6,HomeNet Automotive,NY,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
319.976956,16699.0,30359.0,2017,4236012,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MN,Gasoline,Brown,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
67.4381713,23531.0,38688.0,2018,4236320,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
10.78197917,21989.0,29998.0,2017,4236382,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Blue,tan,8-Speed Automatic,Great Deal,FWD,Base,Cadillac,XT5,Low Rating,Rare Sellers,False,High-Frequency Sources,False
35.1065625,20620.0,32988.0,2018,4237211,3.6L V6,Jeep Certified Program,WI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
6.913530093,41697.0,33000.0,2018,4238653,5.7L V8,Inventory Command Center,IL,Gasoline,White,other,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
88.01554398,28691.0,29390.0,2015,4239311,V6,Inventory Command Center,PA,Gasoline,White,black,Automatic,Good Deal,unknown,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
39.42303241,27741.0,24987.0,2015,4251743,3.6L V6,HomeNet Automotive,MD,Gasoline,Other,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
5.668726852,21098.0,35830.0,2018,4255290,3.6L V6,HomeNet Automotive,FL,Gasoline,Other,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
34.91364583,8581.0,38987.0,2017,4257188,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MO,Gasoline,Black,black,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
0.479699074,30897.0,26097.0,2015,4257791,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MD,Gasoline,White,tan,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,High Volume Sellers,False,High-Frequency Sources,False
12.91427083,27670.0,21998.0,2015,4257796,3.6L V6,Digital Motorworks (DMi),PA,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
109.3985185,40642.0,28992.0,2017,4259326,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),MD,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
102.148125,27606.0,31334.0,2017,4261142,3.6L V6,Inventory Command Center,FL,Gasoline,Silver,other,Automatic 8-Speed,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
447.9200116,18.0,29850.0,2017,4265609,3.6L,Inventory Command Center,MO,Gasoline,Silver,unknown,Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
89.74520833,15849.0,29900.0,2017,4266742,5.7L V8,Digital Motorworks (DMi),IL,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
54.135,43126.0,27923.0,2017,4269947,3.6L V6 24V MPFI DOHC,Jeep Certified Program,IL,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
21.47891204,8971.0,74991.0,2018,4270243,V8,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,False,High-Frequency Sources,False
4.135520833,42191.0,26999.0,2018,4270593,3.6L V6,HomeNet Automotive,IL,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
111.0396759,39166.0,29313.0,2018,4271374,3.6L V6,Inventory Command Center,IL,Gasoline,Red,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
0.742986111,19236.0,28998.0,2015,4272696,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,High-Frequency Sources,False
1.974525463,42455.0,27200.0,2017,4272735,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
102.6923727,44954.0,26990.0,2015,4274137,V6,Inventory Command Center,VA,Gasoline,White,black,Automatic,Good Deal,unknown,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
19.15755787,14676.0,33998.0,2018,4278776,3.6L V6,Inventory Command Center,WI,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
1.974525463,48028.0,24900.0,2017,4280279,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NC,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
26.95222222,48966.0,26495.0,2015,4280442,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
60.91842593,17276.0,32995.0,2017,4280958,3.6L V6,Cadillac Certified Program,CA,Gasoline,Silver,unknown,8-Speed Automatic,Great Deal,FWD,unknown,Cadillac,XT5,Average Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
18.29628472,28645.0,23790.0,2015,4283472,3.6L V6,Digital Motorworks (DMi),OH,E85 Flex Fuel,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
57.44596065,14957.0,30988.0,2017,4284240,3.6L V6,HomeNet Automotive,MN,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
156.8750463,32769.0,34995.0,2018,4284975,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CA,Gasoline,White,other,8-Speed Automatic,Good Deal,FWD,Premium Luxury,Cadillac,XT5,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
95.77133102,21746.0,28996.0,2017,4285064,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
81.92103009,7659.0,34888.0,2017,4286803,3.6L V6,Cadillac Certified Program,MS,Gasoline,White,unknown,8-Speed Automatic,Great Deal,FWD,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
163.8534144,22534.0,33994.0,2017,4288899,3.6L V6,Inventory Command Center,CO,Gasoline,Red,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
136.8851736,35035.0,25495.0,2016,4290136,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
47.42853009,30253.0,26900.0,2015,4294034,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
8.658449074,11700.0,34000.0,2018,4294870,V6,Sell It Yourself,PA,Gasoline,Blue,black,Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Rare Sellers,True,Other Sources,False
66.67228009,30838.0,35740.0,2017,4295946,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),NJ,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
83.91630787,28890.0,37988.0,2018,4297048,unknown,Cadillac Certified Program,NC,Gasoline,Silver,unknown,unknown,Good Deal,unknown,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
18.6077662,65808.0,24900.0,2017,4297412,V6,Inventory Command Center,TN,Gasoline,Other,unknown,Automatic,Great Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
235.679919,34595.0,29722.0,2017,4298832,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),GA,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
71.31121528,21423.0,24713.0,2017,4299640,3.6L V6,HomeNet Automotive,OH,Gasoline,Silver,other,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
13.02645833,27000.0,32577.0,2016,4299799,3.6L V6,HomeNet Automotive,TN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
15.48439815,30146.0,33700.0,2016,4302581,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Other,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
25.90597222,3841.0,38998.0,2019,4303288,3.6L V6,HomeNet Automotive,GA,Gasoline,White,beige,8-Speed Automatic,Great Deal,FWD,Base,Cadillac,XT5,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
0.680729167,19294.0,35980.0,2018,4305177,3.6L V6,HomeNet Automotive,PA,Gasoline,Blue,other,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
31.66675926,9651.0,34900.0,2018,4309975,3.6L V6,Cadillac Certified Program,NJ,Gasoline,Red,beige,8-Speed Automatic,Great Deal,FWD,unknown,Cadillac,XT5,Excellent Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
81.76612269,17951.0,30992.0,2017,4310219,3.6L V6,Inventory Command Center,MI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
377.4985764,25238.0,31995.0,2015,4311615,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),VA,Gasoline,Red,other,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
4.167106481,37466.0,29200.0,2015,4318590,3.6L V6,Inventory Command Center,MN,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
18.94445602,32761.0,22788.0,2016,4318630,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),NC,Gasoline,Other,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
4.579155093,44399.0,27695.0,2017,4320106,3.6L V6,Inventory Command Center,MI,Gasoline,Black,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,High-Frequency Sources,False
3.920023148,33729.0,21999.0,2015,4323711,3.6L V6,Digital Motorworks (DMi),NC,E85 Flex Fuel,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
13.74486111,48136.0,23995.0,2015,4324153,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WI,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,High-Frequency Sources,False
115.4916667,27001.0,26938.0,2015,4326430,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),WV,Gasoline,Red,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
11.99003472,40928.0,23450.0,2015,4327359,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),PA,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
40.59115741,13958.0,38880.0,2018,4327496,3.6L V6,HomeNet Automotive,SC,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
36.52460648,44102.0,25500.0,2015,4328839,3.6L V6,Inventory Command Center,MI,Unknown,Silver,unknown,unknown,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
53.28746528,39536.0,21652.0,2015,4330208,3.6L V6,Jeep Certified Program,PA,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
10.12032407,29252.0,33372.0,2018,4331116,3.6L V6,Inventory Command Center,MO,Gasoline,Other,unknown,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
160.2003935,11684.0,32589.0,2018,4331593,V6,Inventory Command Center,WI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
88.47949074,20144.0,38977.0,2018,4332274,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,High-Frequency Sources,False
37.42228009,20445.0,37800.0,2018,4332425,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),IN,Gasoline,Other,other,8-Speed Automatic,Good Deal,AWD,Luxury,Cadillac,XT5,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
53.96148148,13109.0,31984.0,2018,4332716,3.6L V6 24V MPFI DOHC,Jeep Certified Program,WI,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
32.96622685,31047.0,41476.0,2018,4332752,5.7L V8,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Fair Price,4WD,Premium Luxury,Jeep,Grand Cherokee,Excellent Rating,Low Volume Sellers,False,High-Frequency Sources,False
54.48296296,39494.0,23995.0,2015,4333393,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Low Rating,Low Volume Sellers,False,High-Frequency Sources,False
28.02621528,29916.0,25450.0,2015,4334910,3.6L V6,Inventory Command Center,VA,Gasoline,Black,black,Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
46.78135417,27102.0,34998.0,2018,4334934,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),CO,Gasoline,Brown,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Average Rating,Rare Sellers,False,High-Frequency Sources,False
95.77134259,18822.0,30992.0,2017,4336380,3.6L V6,Inventory Command Center,MI,Gasoline,Blue,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
27.47422454,42923.0,26811.0,2016,4338119,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Medium Volume Sellers,False,High-Frequency Sources,False
151.7836227,18720.0,37888.0,2018,4341391,3.6L V6 24V GDI DOHC,Digital Motorworks (DMi),TX,Gasoline,Silver,black,8-Speed Automatic,Good Deal,FWD,Luxury,Cadillac,XT5,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,True
11.03304398,22875.0,37994.0,2018,4343065,3.6L V6,HomeNet Automotive,MI,Gasoline,Black,black,8-Speed Automatic,Good Deal,AWD,Premium Luxury,Cadillac,XT5,Good Rating,Rare Sellers,False,High-Frequency Sources,False
1.967777778,22403.0,30500.0,2018,4344237,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IL,Gasoline,Gray,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
64.99155093,38944.0,23000.0,2017,4344445,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),IN,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,High Volume Sellers,False,High-Frequency Sources,False
87.48671296,28850.0,32850.0,2017,4344607,3.6L V6 24V MPFI DOHC,Digital Motorworks (DMi),OH,Gasoline,Silver,black,8-Speed Automatic,Good Deal,4WD,Premium Luxury,Jeep,Grand Cherokee,Average Rating,Low Volume Sellers,False,High-Frequency Sources,False
72.92137731,24060.0,37900.0,2017,4345175,3.6L V6,Cadillac Certified Program,ME,Gasoline,Silver,unknown,8-Speed Automatic,Good Deal,AWD,unknown,Cadillac,XT5,Excellent Rating,Rare Sellers,False,Medium-Frequency Sources,True
17.95907407,28246.0,26991.0,2015,4346166,3.6L V6,HomeNet Automotive,MD,Gasoline,Black,black,8-Speed Automatic,Good Deal,4WD,Limited,Jeep,Grand Cherokee,Average Rating,Medium Volume Sellers,False,High-Frequency Sources,False
188.4600926,44867.0,34995.0,2017,4352935,V6,Inventory Command Center,MA,Gasoline,Blue,other,Automatic,Good Deal,unknown,Platinum,Cadillac,XT5,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
7.938969907,33056.0,29780.0,2016,4355330,unknown,Jeep Certified Program,MI,Gasoline,White,black,Automatic,Good Deal,unknown,unknown,Jeep,Grand Cherokee,Low Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
102.8054861,39370.0,28629.0,2016,4356763,3.6L V6 24V MPFI DOHC,Jeep Certified Program,MI,Gasoline,White,black,8-Speed Automatic,Fair Price,4WD,Limited,Jeep,Grand Cherokee,Good Rating,Low Volume Sellers,False,Medium-Frequency Sources,True
17.52476852,42346.0,26715.0,2017,4358937,3.6L V6,HomeNet Automotive,IA,Gasoline,White,beige,8-Speed Automatic,Great Deal,FWD,FWD,Cadillac,XT5,Average Rating,High Volume Sellers,False,High-Frequency Sources,False
98.58876157,41944.0,25998.0,2015,4359346,3.6L V6,HomeNet Automotive,MN,Gasoline,White,black,8-Speed Automatic,Great Deal,4WD,Limited,Jeep,Grand Cherokee,Excellent Rating,Rare Sellers,False,High-Frequency Sources,False
46.92957176,20320.0,33995.0,2018,4360195,3.6L V6 24V MPFI DOHC,Jeep Certified Program,WI,Gasoline,White,black,8-Speed Automatic,Good Deal,4WD,Trailhawk,Jeep,Grand Cherokee,Excellent Rating,Medium Volume Sellers,False,Medium-Frequency Sources,True
